Date,Symbol,TradeType,Price,Profit,Balance
2008-05-06,A,Long Entry,22.761087,0.0,10033.987627000017
2008-05-07,A,Long Exit,22.711016,-0.05007099999999909,10033.937556000017
2008-05-08,MSFT,Short Entry,29.27,0.0,10033.937556000017
2008-05-12,MSFT,Short Exit,29.99,-0.7199999999999989,10033.217556000018
2008-05-13,A,Long Entry,23.054363,0.0,10033.217556000018
2008-05-29,A,Long Exit,26.559372,3.505009000000001,10036.722565000018
2008-05-30,MSFT,Short Entry,28.32,0.0,10036.722565000018
2008-06-04,MSFT,Short Exit,27.540001,0.7799990000000001,10037.502564000019
2008-06-05,A,Long Entry,26.93133,0.0,10037.502564000019
2008-06-06,A,Long Exit,26.115879,-0.8154509999999995,10036.687113000018
2008-06-07,MSFT,Short Entry,27.49,0.0,10036.687113000018
2008-06-09,MSFT,Short Exit,27.709999,-0.2199990000000014,10036.467114000017
2008-06-10,MSFT,Short Entry,27.889999,0.0,10036.467114000017
2008-06-12,MSFT,Short Exit,28.24,-0.3500009999999989,10036.117113000017
2008-06-13,MSFT,Long Entry,29.07,0.0,10036.117113000017
2008-06-20,MSFT,Long Exit,28.23,-0.8399999999999999,10035.277113000016
2008-06-21,A,Long Entry,26.874105,0.0,10035.277113000016
2008-06-23,A,Long Exit,26.523605,-0.35050000000000026,10034.926613000016
2008-06-24,MSFT,Short Entry,27.73,0.0,10034.926613000016
2008-06-26,MSFT,Short Exit,27.75,-0.019999999999999574,10034.906613000016
2008-06-27,MSFT,Short Entry,27.629999,0.0,10034.906613000016
2008-07-18,MSFT,Short Exit,25.860001,1.769998000000001,10036.676611000015
2008-07-19,A,Long Entry,25.443491,0.0,10036.676611000015
2008-07-21,A,Long Exit,25.271816,-0.17167500000000047,10036.504936000016
2008-07-22,A,Short Entry,25.128756,0.0,10036.504936000016
2008-07-23,A,Short Exit,25.751074,-0.6223179999999999,10035.882618000016
2008-07-24,A,Long Entry,25.529327,0.0,10035.882618000016
2008-07-25,A,Long Exit,25.901287,0.3719600000000014,10036.254578000016
2008-07-26,MSFT,Long Entry,26.16,0.0,10036.254578000016
2008-07-28,MSFT,Long Exit,25.5,-0.6600000000000001,10035.594578000017
2008-07-29,A,Long Entry,25.844063,0.0,10035.594578000017
2008-07-31,A,Long Exit,25.793991,-0.050072000000000116,10035.544506000017
2008-08-01,MSFT,Short Entry,25.440001,0.0,10035.544506000017
2008-08-05,MSFT,Short Exit,26.209999,-0.7699980000000011,10034.774508000017
2008-08-06,MSFT,Long Entry,27.02,0.0,10034.774508000017
2008-08-20,MSFT,Long Exit,27.290001,0.2700010000000006,10035.044509000018
2008-08-21,A,Short Entry,24.771103,0.0,10035.044509000018
2008-09-05,A,Short Exit,23.454935,1.3161680000000011,10036.360677000017
2008-09-06,MSFT,Short Entry,25.65,0.0,10036.360677000017
2008-09-09,MSFT,Short Exit,26.1,-0.45000000000000284,10035.910677000016
2008-09-10,A,Short Entry,22.811159,0.0,10035.910677000016
2008-09-18,A,Short Exit,22.439199,0.3719600000000014,10036.282637000017
2008-09-19,MSFT,Short Entry,25.16,0.0,10036.282637000017
2008-09-22,MSFT,Short Exit,25.4,-0.23999999999999844,10036.042637000017
2008-09-23,A,Short Entry,22.074392,0.0,10036.042637000017
2008-09-29,A,Short Exit,20.793991,1.2804010000000012,10037.323038000017
2008-09-30,A,Short Entry,21.216022,0.0,10037.323038000017
2008-10-01,A,Short Exit,21.223175,-0.007153000000002407,10037.315885000016
2008-10-02,A,Short Entry,20.128756,0.0,10037.315885000016
2008-10-30,A,Short Exit,16.115879,4.012877,10041.328762000016
2008-10-31,MSFT,Short Entry,22.33,0.0,10041.328762000016
2008-11-04,MSFT,Short Exit,23.530001,-1.2000010000000003,10040.128761000016
2008-11-05,A,Long Entry,16.638054,0.0,10040.128761000016
2008-11-06,A,Long Exit,15.329041,-1.3090130000000002,10038.819748000016
2008-11-07,A,Long Entry,15.622318,0.0,10038.819748000016
2008-11-11,A,Long Exit,14.978541,-0.643777,10038.175971000017
2008-11-12,MSFT,Short Entry,20.299999,0.0,10038.175971000017
2008-11-18,MSFT,Short Exit,19.620001,0.6799980000000012,10038.855969000017
2008-11-19,A,Short Entry,12.618026,0.0,10038.855969000017
2008-12-03,A,Short Exit,13.018598,-0.40057200000000037,10038.455397000016
2008-12-04,MSFT,Long Entry,19.110001,0.0,10038.455397000016
2008-12-08,MSFT,Long Exit,21.01,1.899999000000001,10040.355396000015
2008-12-09,MSFT,Long Entry,20.6,0.0,10040.355396000015
2008-12-10,MSFT,Long Exit,20.610001,0.010000999999999038,10040.365397000016
2008-12-11,MSFT,Short Entry,19.450001,0.0,10040.365397000016
2008-12-12,MSFT,Short Exit,19.360001,0.08999999999999986,10040.455397000016
2008-12-13,A,Short Entry,12.439199,0.0,10040.455397000016
2008-12-16,A,Short Exit,11.67382,0.7653790000000011,10041.220776000016
2008-12-17,A,Short Entry,11.680973,0.0,10041.220776000016
2008-12-19,A,Short Exit,11.645207,0.03576600000000063,10041.256542000017
2008-12-20,MSFT,Short Entry,19.120001,0.0,10041.256542000017
2008-12-23,MSFT,Short Exit,19.280001,-0.16000000000000014,10041.096542000018
2008-12-24,A,Short Entry,11.144492,0.0,10041.096542000018
2009-01-02,A,Short Exit,11.616595,-0.4721030000000006,10040.624439000017
2009-01-03,MSFT,Long Entry,20.33,0.0,10040.624439000017
2009-01-06,MSFT,Long Exit,20.76,0.43000000000000327,10041.054439000018
2009-01-07,A,Long Entry,13.040057,0.0,10041.054439000018
2009-01-20,A,Long Exit,13.268956,0.22889900000000019,10041.283338000017
2009-01-21,A,Long Entry,13.776824,0.0,10041.283338000017
2009-01-22,A,Long Exit,13.519313,-0.25751099999999916,10041.025827000018
2009-01-23,MSFT,Short Entry,17.200001,0.0,10041.025827000018
2009-02-03,MSFT,Short Exit,18.5,-1.2999989999999997,10039.725828000017
2009-02-04,MSFT,Short Entry,18.629999,0.0,10039.725828000017
2009-02-18,MSFT,Short Exit,18.120001,0.5099980000000031,10040.235826000016
2009-02-19,A,Short Entry,11.130186,0.0,10040.235826000016
2009-03-04,A,Short Exit,9.520744,1.6094419999999996,10041.845268000017
2009-03-05,MSFT,Short Entry,15.27,0.0,10041.845268000017
2009-03-10,MSFT,Short Exit,16.48,-1.2100000000000009,10040.635268000018
2009-03-11,A,Short Entry,9.678112,0.0,10040.635268000018
2009-03-12,A,Short Exit,9.878398,-0.20028600000000019,10040.434982000019
2009-03-13,MSFT,Long Entry,16.65,0.0,10040.434982000019
2009-03-16,MSFT,Long Exit,16.25,-0.3999999999999986,10040.03498200002
2009-03-17,A,Long Entry,10.314735,0.0,10040.03498200002
2009-03-19,A,Long Exit,10.543634,0.22889900000000019,10040.263881000019
2009-03-20,MSFT,Long Entry,17.059999,0.0,10040.263881000019
2009-03-24,MSFT,Long Exit,17.93,0.8700009999999985,10041.133882000018
2009-03-25,A,Long Entry,11.416309,0.0,10041.133882000018
2009-03-30,A,Long Exit,11.008584,-0.4077249999999992,10040.72615700002
2009-03-31,MSFT,Long Entry,18.370001,0.0,10040.72615700002
2009-04-20,MSFT,Long Exit,18.610001,0.240000000000002,10040.966157000019
2009-04-21,A,Long Entry,11.874106,0.0,10040.966157000019
2009-04-22,A,Long Exit,11.988555,0.11444900000000047,10041.08060600002
2009-04-23,MSFT,Short Entry,18.92,0.0,10041.08060600002
2009-04-30,MSFT,Short Exit,20.26,-1.3399999999999999,10039.74060600002
2009-05-01,A,Long Entry,13.454936,0.0,10039.74060600002
2009-05-13,A,Long Exit,12.911302,-0.5436340000000008,10039.19697200002
2009-05-14,MSFT,Short Entry,20.059999,0.0,10039.19697200002
2009-05-15,MSFT,Short Exit,20.219999,-0.16000000000000014,10039.03697200002
2009-05-16,A,Short Entry,12.625179,0.0,10039.03697200002
2009-05-19,A,Short Exit,13.1402,-0.5150210000000008,10038.52195100002
2009-05-20,MSFT,Long Entry,20.379999,0.0,10038.52195100002
2009-05-21,MSFT,Long Exit,19.82,-0.5599990000000012,10037.961952000021
2009-05-22,A,Short Entry,12.653791,0.0,10037.961952000021
2009-05-27,A,Short Exit,12.796853,-0.14306200000000047,10037.818890000022
2009-05-28,MSFT,Long Entry,20.450001,0.0,10037.818890000022
2009-06-26,MSFT,Long Exit,23.35,2.899999000000001,10040.718889000022
2009-06-27,A,Long Entry,14.577969,0.0,10040.718889000022
2009-07-03,A,Long Exit,14.105866,-0.47210299999999883,10040.246786000022
2009-07-04,MSFT,Short Entry,23.370001,0.0,10040.246786000022
2009-07-06,MSFT,Short Exit,23.200001,0.16999999999999815,10040.416786000022
2009-07-07,MSFT,Short Entry,22.530001,0.0,10040.416786000022
2009-07-10,MSFT,Short Exit,22.389999,0.14000199999999907,10040.556788000022
2009-07-11,A,Short Entry,13.562232,0.0,10040.556788000022
2009-07-14,A,Short Exit,13.941345,-0.37911300000000026,10040.17767500002
2009-07-15,MSFT,Long Entry,24.120001,0.0,10040.17767500002
2009-07-20,MSFT,Long Exit,24.530001,0.41000000000000014,10040.58767500002
2009-07-21,MSFT,Long Entry,24.83,0.0,10040.58767500002
2009-07-24,MSFT,Long Exit,23.450001,-1.379998999999998,10039.20767600002
2009-07-25,A,Long Entry,15.9299,0.0,10039.20767600002
2009-08-06,A,Long Exit,16.645206,0.7153060000000018,10039.92298200002
2009-08-07,A,Long Entry,16.974249,0.0,10039.92298200002
2009-08-17,A,Long Exit,16.852648,-0.12160100000000185,10039.80138100002
2009-08-18,A,Long Entry,18.175966,0.0,10039.80138100002
2009-08-24,A,Long Exit,18.240343,0.06437700000000035,10039.86575800002
2009-08-25,MSFT,Long Entry,24.639999,0.0,10039.86575800002
2009-08-28,MSFT,Long Exit,24.68,0.040001000000000175,10039.90575900002
2009-08-29,A,Long Entry,18.476395,0.0,10039.90575900002
2009-09-01,A,Long Exit,18.490702,0.014306999999998737,10039.920066000019
2009-09-02,MSFT,Long Entry,23.860001,0.0,10039.920066000019
2009-09-04,MSFT,Long Exit,24.620001,0.759999999999998,10040.680066000019
2009-09-05,A,Long Entry,18.497854,0.0,10040.680066000019
2009-09-23,A,Long Exit,20.221745,1.7238909999999983,10042.403957000019
2009-09-24,MSFT,Long Entry,25.940001,0.0,10042.403957000019
2009-09-30,MSFT,Long Exit,25.719999,-0.22000199999999737,10042.183955000019
2009-10-01,A,Short Entry,19.034334,0.0,10042.183955000019
2009-10-14,A,Short Exit,19.735336,-0.701001999999999,10041.482953000019
2009-10-15,MSFT,Long Entry,26.709999,0.0,10041.482953000019
2009-10-30,MSFT,Long Exit,27.73,1.0200010000000006,10042.50295400002
2009-10-31,A,Short Entry,17.696711,0.0,10042.50295400002
2009-11-03,A,Short Exit,17.904148,-0.20743699999999876,10042.29551700002
2009-11-04,MSFT,Long Entry,28.059999,0.0,10042.29551700002
2009-11-09,MSFT,Long Exit,28.99,0.9300009999999972,10043.225518000021
2009-11-10,A,Long Entry,19.313305,0.0,10043.225518000021
2009-11-27,A,Long Exit,20.636623,1.3233180000000004,10044.548836000022
2009-11-28,MSFT,Short Entry,29.219999,0.0,10044.548836000022
2009-11-30,MSFT,Short Exit,29.41,-0.19000099999999875,10044.358835000021
2009-12-01,A,Short Entry,21.058655,0.0,10044.358835000021
2009-12-02,A,Short Exit,21.094421,-0.035765999999998854,10044.32306900002
2009-12-03,A,Long Entry,21.244635,0.0,10044.32306900002
2009-12-08,A,Long Exit,21.165951,-0.07868399999999909,10044.24438500002
2009-12-09,A,Short Entry,20.922747,0.0,10044.24438500002
2009-12-11,A,Short Exit,21.201717,-0.2789699999999975,10043.96541500002
2009-12-12,MSFT,Long Entry,29.85,0.0,10043.96541500002
2009-12-14,MSFT,Long Exit,30.110001,0.26000099999999904,10044.225416000021
2009-12-15,A,Long Entry,21.387697,0.0,10044.225416000021
2009-12-16,A,Long Exit,21.294706,-0.09299099999999783,10044.132425000022
2009-12-17,MSFT,Short Entry,29.6,0.0,10044.132425000022
2009-12-30,MSFT,Short Exit,30.959999,-1.3599989999999984,10042.772426000021
2009-12-31,A,Long Entry,22.224607,0.0,10042.772426000021
2010-01-07,A,Long Exit,22.038628,-0.18597899999999967,10042.586447000022
2010-01-08,MSFT,Short Entry,30.66,0.0,10042.586447000022
2010-01-15,MSFT,Short Exit,30.860001,-0.20000100000000032,10042.386446000022
2010-01-16,A,Short Entry,21.766809,0.0,10042.386446000022
2010-01-19,A,Short Exit,22.031473,-0.2646639999999998,10042.121782000022
2010-01-20,MSFT,Short Entry,30.59,0.0,10042.121782000022
2010-01-25,MSFT,Short Exit,29.32,1.2699999999999996,10043.391782000022
2010-01-26,A,Short Entry,20.951359,0.0,10043.391782000022
2010-01-28,A,Short Exit,20.522175,0.42918399999999934,10043.820966000023
2010-01-29,MSFT,Short Entry,28.18,0.0,10043.820966000023
2010-02-12,MSFT,Short Exit,27.93,0.25,10044.070966000023
2010-02-13,A,Long Entry,21.444921,0.0,10044.070966000023
2010-03-16,A,Long Exit,23.905579,2.4606579999999987,10046.531624000023
2010-03-17,MSFT,Long Entry,29.629999,0.0,10046.531624000023
2010-03-26,MSFT,Long Exit,29.66,0.030000999999998612,10046.561625000022
2010-03-27,A,Long Entry,24.542204,0.0,10046.561625000022
2010-04-06,A,Long Exit,24.721029,0.1788249999999998,10046.740450000023
2010-04-07,MSFT,Short Entry,29.35,0.0,10046.740450000023
2010-04-08,MSFT,Short Exit,29.92,-0.5700000000000003,10046.170450000023
2010-04-09,MSFT,Long Entry,30.34,0.0,10046.170450000023
2010-04-22,MSFT,Long Exit,31.389999,1.0499989999999997,10047.220449000024
2010-04-23,A,Long Entry,26.20887,0.0,10047.220449000024
2010-05-04,A,Long Exit,25.293276,-0.9155940000000022,10046.304855000024
2010-05-05,MSFT,Short Entry,29.85,0.0,10046.304855000024
2010-05-07,MSFT,Short Exit,28.209999,1.6400010000000016,10047.944856000024
2010-05-08,A,Short Entry,22.796852,0.0,10047.944856000024
2010-05-10,A,Short Exit,24.456366,-1.659513999999998,10046.285342000023
2010-05-11,MSFT,Short Entry,28.879999,0.0,10046.285342000023
2010-05-14,MSFT,Short Exit,28.93,-0.050000999999998186,10046.235341000023
2010-05-15,A,Short Entry,24.220316,0.0,10046.235341000023
2010-05-17,A,Short Exit,24.456366,-0.23604999999999876,10045.999291000024
2010-05-18,A,Short Entry,22.939915,0.0,10045.999291000024
2010-05-19,A,Short Exit,23.311874,-0.3719590000000004,10045.627332000024
2010-05-20,MSFT,Short Entry,27.110001,0.0,10045.627332000024
2010-06-03,MSFT,Short Exit,26.860001,0.25,10045.877332000024
2010-06-04,MSFT,Short Entry,25.790001,0.0,10045.877332000024
2010-06-08,MSFT,Short Exit,25.110001,0.6799999999999997,10046.557332000024
2010-06-09,A,Short Entry,21.115879,0.0,10046.557332000024
2010-06-15,A,Short Exit,23.032904,-1.9170249999999989,10044.640307000023
2010-06-16,A,Long Entry,23.340487,0.0,10044.640307000023
2010-06-17,A,Long Exit,23.226036,-0.11445099999999897,10044.525856000024
2010-06-18,A,Long Entry,23.32618,0.0,10044.525856000024
2010-06-25,A,Long Exit,21.952789,-1.3733910000000016,10043.152465000025
2010-06-26,MSFT,Short Entry,24.530001,0.0,10043.152465000025
2010-07-02,MSFT,Short Exit,23.27,1.260000999999999,10044.412466000025
2010-07-03,A,Short Entry,19.878399,0.0,10044.412466000025
2010-07-13,A,Short Exit,20.565092,-0.6866929999999982,10043.725773000026
2010-07-14,MSFT,Long Entry,25.440001,0.0,10043.725773000026
2010-08-06,MSFT,Long Exit,25.549999,0.10999800000000093,10043.835771000025
2010-08-07,A,Short Entry,20.550787,0.0,10043.835771000025
2010-08-09,A,Short Exit,21.330473,-0.7796860000000017,10043.056085000026
2010-08-10,MSFT,Short Entry,25.07,0.0,10043.056085000026
2010-08-23,MSFT,Short Exit,24.280001,0.7899990000000017,10043.846084000026
2010-08-24,A,Short Entry,19.570814,0.0,10043.846084000026
2010-08-25,A,Short Exit,19.806868,-0.23605400000000287,10043.610030000025
2010-08-26,MSFT,Short Entry,23.82,0.0,10043.610030000025
2010-08-31,MSFT,Short Exit,23.469999,0.3500009999999989,10043.960031000026
2010-09-01,MSFT,Short Entry,23.9,0.0,10043.960031000026
2010-09-03,MSFT,Short Exit,24.290001,-0.3900010000000016,10043.570030000026
2010-09-04,A,Long Entry,21.351931,0.0,10043.570030000026
2010-09-13,A,Long Exit,20.83691,-0.5150210000000008,10043.055009000027
2010-09-14,A,Long Entry,20.865522,0.0,10043.055009000027
2010-09-15,A,Long Exit,21.037195,0.17167300000000196,10043.226682000028
2010-09-16,MSFT,Long Entry,25.33,0.0,10043.226682000028
2010-09-21,MSFT,Long Exit,25.15,-0.17999999999999972,10043.046682000027
2010-09-22,A,Long Entry,22.002861,0.0,10043.046682000027
2010-10-04,A,Long Exit,23.311874,1.3090130000000002,10044.355695000027
2010-10-05,A,Long Entry,23.633762,0.0,10044.355695000027
2010-10-14,A,Long Exit,24.48498,0.8512179999999994,10045.206913000027
2010-10-15,MSFT,Long Entry,25.540001,0.0,10045.206913000027
2010-10-20,MSFT,Long Exit,25.309999,-0.23000199999999893,10044.976911000027
2010-10-21,A,Long Entry,24.856937,0.0,10044.976911000027
2010-10-22,A,Long Exit,24.856937,0.0,10044.976911000027
2010-10-23,MSFT,Long Entry,25.379999,0.0,10044.976911000027
2010-10-25,MSFT,Long Exit,25.190001,-0.18999800000000278,10044.786913000027
2010-10-26,MSFT,Long Entry,25.9,0.0,10044.786913000027
2010-11-11,MSFT,Long Exit,26.68,0.7800000000000011,10045.566913000028
2010-11-12,A,Long Entry,26.008583,0.0,10045.566913000028
2010-11-16,A,Long Exit,25.064379,-0.9442040000000027,10044.622709000028
2010-11-17,MSFT,Short Entry,25.57,0.0,10044.622709000028
2010-12-01,MSFT,Short Exit,26.040001,-0.4700009999999999,10044.152708000029
2010-12-02,MSFT,Long Entry,26.889999,0.0,10044.152708000029
2010-12-13,MSFT,Long Exit,27.25,0.36000100000000046,10044.512709000028
2010-12-14,A,Long Entry,27.825464,0.0,10044.512709000028
2010-12-15,A,Long Exit,27.525036,-0.30042800000000014,10044.212281000027
2010-12-16,A,Long Entry,28.426323,0.0,10044.212281000027
2011-01-06,A,Long Exit,29.670959,1.2446359999999999,10045.456917000027
2011-01-07,A,Long Entry,29.771103,0.0,10045.456917000027
2011-01-21,A,Long Exit,30.121601,0.3504979999999982,10045.807415000027
2011-01-22,MSFT,Short Entry,28.02,0.0,10045.807415000027
2011-01-24,MSFT,Short Exit,28.379999,-0.35999900000000196,10045.447416000026
2011-01-25,MSFT,Long Entry,28.450001,0.0,10045.447416000026
2011-01-26,MSFT,Long Exit,28.780001,0.3299999999999983,10045.777416000026
2011-01-27,MSFT,Long Entry,28.870001,0.0,10045.777416000026
2011-01-28,MSFT,Long Exit,27.75,-1.1200009999999985,10044.657415000027
2011-01-29,A,Short Entry,29.313305,0.0,10044.657415000027
2011-02-09,A,Short Exit,31.065807,-1.7525019999999998,10042.904913000028
2011-02-10,MSFT,Short Entry,27.5,0.0,10042.904913000028
2011-02-11,MSFT,Short Exit,27.25,0.25,10043.154913000028
2011-02-12,A,Long Entry,32.203148,0.0,10043.154913000028
2011-02-15,A,Long Exit,30.507868,-1.6952800000000003,10041.459633000028
2011-02-16,A,Long Entry,31.165951,0.0,10041.459633000028
2011-02-18,A,Long Exit,31.416309,0.2503579999999985,10041.709991000027
2011-02-19,MSFT,Short Entry,27.059999,0.0,10041.709991000027
2011-02-23,MSFT,Short Exit,26.59,0.4699990000000014,10042.179990000028
2011-02-24,A,Short Entry,29.434908,0.0,10042.179990000028
2011-03-03,A,Short Exit,30.629471,-1.1945629999999987,10040.985427000029
2011-03-04,A,Long Entry,33.440628,0.0,10040.985427000029
2011-03-16,A,Long Exit,30.278971,-3.161656999999998,10037.823770000028
2011-03-17,MSFT,Short Entry,24.780001,0.0,10037.823770000028
2011-03-18,MSFT,Short Exit,24.799999,-0.01999800000000107,10037.803772000028
2011-03-19,A,Short Entry,30.715307,0.0,10037.803772000028
2011-05-05,A,Short Exit,35.171673,-4.456365999999999,10033.347406000028
2011-05-06,MSFT,Long Entry,25.870001,0.0,10033.347406000028
2011-05-09,MSFT,Long Exit,25.83,-0.040001000000000175,10033.307405000029
2011-05-10,A,Long Entry,36.244637,0.0,10033.307405000029
2011-05-11,A,Long Exit,35.786839,-0.4577979999999968,10032.84960700003
2011-05-12,MSFT,Short Entry,25.32,0.0,10032.84960700003
2011-05-13,MSFT,Short Exit,25.030001,0.28999900000000167,10033.13960600003
2011-05-14,A,Long Entry,37.610874,0.0,10033.13960600003
2011-05-17,A,Long Exit,36.602287,-1.0085870000000057,10032.13101900003
2011-05-18,A,Long Entry,37.002861,0.0,10032.13101900003
2011-05-20,A,Long Exit,36.266094,-0.7367670000000004,10031.39425200003
2011-05-21,MSFT,Short Entry,24.49,0.0,10031.39425200003
2011-05-26,MSFT,Short Exit,24.67,-0.18000000000000327,10031.214252000029
2011-05-27,A,Short Entry,35.479256,0.0,10031.214252000029
2011-06-09,A,Short Exit,34.842632,0.6366239999999976,10031.85087600003
2011-06-10,MSFT,Short Entry,23.709999,0.0,10031.85087600003
2011-06-13,MSFT,Short Exit,24.040001,-0.33000200000000035,10031.520874000029
2011-06-14,MSFT,Short Entry,24.219999,0.0,10031.520874000029
2011-06-16,MSFT,Short Exit,24.0,0.2199990000000014,10031.74087300003
2011-06-17,MSFT,Long Entry,24.26,0.0,10031.74087300003
2011-06-20,MSFT,Long Exit,24.469999,0.20999899999999982,10031.95087200003
2011-06-21,A,Long Entry,35.636623,0.0,10031.95087200003
2011-06-23,A,Long Exit,35.321888,-0.3147349999999989,10031.63613700003
2011-06-24,MSFT,Long Entry,24.299999,0.0,10031.63613700003
2011-06-29,MSFT,Long Exit,25.620001,1.3200019999999988,10032.95613900003
2011-06-30,A,Long Entry,36.559372,0.0,10032.95613900003
2011-07-08,A,Long Exit,35.929901,-0.6294710000000023,10032.32666800003
2011-07-09,MSFT,Long Entry,26.92,0.0,10032.32666800003
2011-07-12,MSFT,Long Exit,26.540001,-0.37999900000000153,10031.94666900003
2011-07-13,A,Short Entry,34.434906,0.0,10031.94666900003
2011-08-30,A,Short Exit,26.194565,8.240340999999997,10040.18701000003
2011-08-31,MSFT,Long Entry,26.6,0.0,10040.18701000003
2011-09-01,MSFT,Long Exit,26.209999,-0.3900010000000016,10039.79700900003
2011-09-02,A,Long Entry,24.606581,0.0,10039.79700900003
2011-09-08,A,Long Exit,24.420601,-0.18597999999999715,10039.61102900003
2011-09-09,A,Short Entry,23.862661,0.0,10039.61102900003
2011-09-19,A,Short Exit,25.007153,-1.1444919999999996,10038.466537000031
2011-09-20,MSFT,Long Entry,26.98,0.0,10038.466537000031
2011-09-21,MSFT,Long Exit,25.99,-0.990000000000002,10037.476537000031
2011-09-22,A,Short Entry,22.381973,0.0,10037.476537000031
2011-10-05,A,Short Exit,22.975679,-0.593706000000001,10036.882831000032
2011-10-06,A,Long Entry,23.991417,0.0,10036.882831000032
2011-10-07,A,Long Exit,22.439199,-1.5522179999999999,10035.330613000031
2011-10-08,MSFT,Long Entry,26.25,0.0,10035.330613000031
2011-10-12,MSFT,Long Exit,26.959999,0.7099989999999998,10036.040612000032
2011-10-13,MSFT,Long Entry,27.18,0.0,10036.040612000032
2011-10-17,MSFT,Long Exit,26.98,-0.1999999999999993,10035.84061200003
2011-10-18,MSFT,Long Entry,27.309999,0.0,10035.84061200003
2011-10-21,MSFT,Long Exit,27.16,-0.1499990000000011,10035.690613000032
2011-10-22,A,Long Entry,25.228897,0.0,10035.690613000032
2011-11-01,A,Long Exit,25.243204,0.014306999999998737,10035.704920000031
2011-11-02,A,Long Entry,25.865522,0.0,10035.704920000031
2011-11-07,A,Long Exit,26.995708,1.130186000000002,10036.835106000031
2011-11-08,A,Long Entry,27.718168,0.0,10036.835106000031
2011-11-09,A,Long Exit,25.801144,-1.9170239999999978,10034.918082000031
2011-11-10,A,Short Entry,26.366238,0.0,10034.918082000031
2011-11-17,A,Short Exit,26.616594,-0.250356,10034.66772600003
2011-11-18,MSFT,Short Entry,25.299999,0.0,10034.66772600003
2011-11-23,MSFT,Short Exit,24.469999,0.8299999999999983,10035.49772600003
2011-11-24,A,Short Entry,24.034334,0.0,10035.49772600003
2011-11-25,A,Short Exit,24.198856,-0.16452199999999806,10035.333204000031
2011-11-26,MSFT,Short Entry,24.299999,0.0,10035.333204000031
2011-11-29,MSFT,Short Exit,24.84,-0.5400010000000002,10034.793203000032
2011-11-30,A,Short Entry,26.824034,0.0,10034.793203000032
2011-12-02,A,Short Exit,26.294706,0.5293279999999996,10035.322531000033
2011-12-03,MSFT,Short Entry,25.219999,0.0,10035.322531000033
2011-12-05,MSFT,Short Exit,25.700001,-0.48000199999999893,10034.842529000032
2011-12-06,A,Long Entry,26.452074,0.0,10034.842529000032
2011-12-08,A,Long Exit,24.620888,-1.8311859999999989,10033.011343000033
2011-12-09,MSFT,Long Entry,25.700001,0.0,10033.011343000033
2011-12-12,MSFT,Long Exit,25.51,-0.19000099999999875,10032.821342000032
2011-12-13,A,Short Entry,23.712446,0.0,10032.821342000032
2011-12-22,A,Short Exit,24.921316,-1.208870000000001,10031.612472000032
2011-12-23,MSFT,Long Entry,26.030001,0.0,10031.612472000032
2011-12-26,MSFT,Long Exit,26.030001,0.0,10031.612472000032
2011-12-27,A,Long Entry,25.214592,0.0,10031.612472000032
2012-01-04,A,Long Exit,25.88698,0.6723880000000015,10032.284860000032
2012-01-05,MSFT,Long Entry,27.68,0.0,10032.284860000032
2012-01-09,MSFT,Long Exit,27.74,0.05999999999999872,10032.344860000032
2012-01-10,A,Long Entry,27.968527,0.0,10032.344860000032
2012-01-23,A,Long Exit,29.327612,1.3590849999999968,10033.703945000032
2012-01-24,A,Long Entry,30.472103,0.0,10033.703945000032
2012-02-02,A,Long Exit,31.273247,0.8011440000000007,10034.505089000031
2012-02-03,A,Long Entry,32.389126,0.0,10034.505089000031
2012-02-08,A,Long Exit,32.167381,-0.22174499999999853,10034.28334400003
2012-02-09,A,Long Entry,32.25322,0.0,10034.28334400003
2012-02-10,A,Long Exit,31.573677,-0.6795429999999989,10033.60380100003
2012-02-11,MSFT,Long Entry,30.5,0.0,10033.60380100003
2012-02-14,MSFT,Long Exit,30.25,-0.25,10033.35380100003
2012-02-15,A,Short Entry,31.216022,0.0,10033.35380100003
2012-02-16,A,Short Exit,31.351931,-0.1359090000000016,10033.21789200003
2012-02-17,A,Short Entry,30.85837,0.0,10033.21789200003
2012-02-24,A,Short Exit,30.772532,0.08583799999999897,10033.30373000003
2012-02-25,MSFT,Long Entry,31.48,0.0,10033.30373000003
2012-03-06,MSFT,Long Exit,31.559999,0.07999900000000082,10033.38372900003
2012-03-07,MSFT,Long Entry,31.84,0.0,10033.38372900003
2012-03-09,MSFT,Long Exit,31.99,0.14999999999999858,10033.53372900003
2012-03-10,A,Long Entry,31.866953,0.0,10033.53372900003
2012-03-12,A,Long Exit,31.201717,-0.6652360000000002,10032.868493000029
2012-03-13,A,Long Entry,32.267525,0.0,10032.868493000029
2012-03-14,A,Long Exit,32.167381,-0.10014400000000023,10032.768349000029
2012-03-15,A,Long Entry,32.804005,0.0,10032.768349000029
2012-03-28,A,Long Exit,31.895565,-0.9084399999999953,10031.85990900003
2012-03-29,A,Short Entry,31.802574,0.0,10031.85990900003
2012-04-03,A,Short Exit,32.067238,-0.26466400000000334,10031.59524500003
2012-04-04,A,Short Entry,31.287554,0.0,10031.59524500003
2012-04-06,A,Short Exit,32.024319,-0.7367649999999983,10030.85848000003
2012-04-07,MSFT,Short Entry,31.52,0.0,10030.85848000003
2012-04-10,MSFT,Short Exit,30.469999,1.0500009999999982,10031.90848100003
