le, lx, se, sx, bw, bsdd, bsdu, total_profit
4, 2, 3, 1, 16, 1.00, 1.00, 9906.88
4, 2, 3, 1, 16, 1.00, 1.50, 9906.88
4, 2, 3, 1, 16, 1.50, 1.00, 9906.88
4, 2, 3, 1, 16, 1.50, 1.50, 9906.88
4, 2, 3, 1, 17, 1.00, 1.00, 9906.88
4, 2, 3, 1, 17, 1.00, 1.50, 9906.88
4, 2, 3, 1, 17, 1.50, 1.00, 9906.88
4, 2, 3, 1, 17, 1.50, 1.50, 9906.88
4, 2, 3, 1, 18, 1.00, 1.00, 9916.96
4, 2, 3, 1, 18, 1.00, 1.50, 9908.74
4, 2, 3, 1, 18, 1.50, 1.00, 9916.96
4, 2, 3, 1, 18, 1.50, 1.50, 9908.74
4, 2, 3, 1, 19, 1.00, 1.00, 9917.97
4, 2, 3, 1, 19, 1.00, 1.50, 9908.74
4, 2, 3, 1, 19, 1.50, 1.00, 9917.97
4, 2, 3, 1, 19, 1.50, 1.50, 9908.74
4, 2, 3, 1, 20, 1.00, 1.00, 9918.23
4, 2, 3, 1, 20, 1.00, 1.50, 9908.74
4, 2, 3, 1, 20, 1.50, 1.00, 9918.23
4, 2, 3, 1, 20, 1.50, 1.50, 9908.74
4, 2, 3, 1, 21, 1.00, 1.00, 9918.23
4, 2, 3, 1, 21, 1.00, 1.50, 9908.74
4, 2, 3, 1, 21, 1.50, 1.00, 9918.23
4, 2, 3, 1, 21, 1.50, 1.50, 9908.74
4, 2, 3, 1, 22, 1.00, 1.00, 9918.23
4, 2, 3, 1, 22, 1.00, 1.50, 9908.74
4, 2, 3, 1, 22, 1.50, 1.00, 9918.23
4, 2, 3, 1, 22, 1.50, 1.50, 9908.74
4, 2, 3, 1, 23, 1.00, 1.00, 9918.23
4, 2, 3, 1, 23, 1.00, 1.50, 9908.74
4, 2, 3, 1, 23, 1.50, 1.00, 9918.23
4, 2, 3, 1, 23, 1.50, 1.50, 9908.74
4, 2, 3, 1, 24, 1.00, 1.00, 9918.23
4, 2, 3, 1, 24, 1.00, 1.50, 9908.74
4, 2, 3, 1, 24, 1.50, 1.00, 9918.23
4, 2, 3, 1, 24, 1.50, 1.50, 9908.74
4, 2, 3, 1, 25, 1.00, 1.00, 9918.51
4, 2, 3, 1, 25, 1.00, 1.50, 9908.74
4, 2, 3, 1, 25, 1.50, 1.00, 9918.51
4, 2, 3, 1, 25, 1.50, 1.50, 9908.74
4, 2, 3, 2, 15, 1.00, 1.00, 9807.21
4, 2, 3, 2, 15, 1.00, 1.50, 9807.21
4, 2, 3, 2, 15, 1.50, 1.00, 9807.21
4, 2, 3, 2, 15, 1.50, 1.50, 9807.21
4, 2, 3, 2, 16, 1.00, 1.00, 9807.21
4, 2, 3, 2, 16, 1.00, 1.50, 9807.21
4, 2, 3, 2, 16, 1.50, 1.00, 9807.21
4, 2, 3, 2, 16, 1.50, 1.50, 9807.21
4, 2, 3, 2, 17, 1.00, 1.00, 9807.21
4, 2, 3, 2, 17, 1.00, 1.50, 9807.21
4, 2, 3, 2, 17, 1.50, 1.00, 9807.21
4, 2, 3, 2, 17, 1.50, 1.50, 9807.21
4, 2, 3, 2, 18, 1.00, 1.00, 9818.14
4, 2, 3, 2, 18, 1.00, 1.50, 9809.07
4, 2, 3, 2, 18, 1.50, 1.00, 9818.14
4, 2, 3, 2, 18, 1.50, 1.50, 9809.07
4, 2, 3, 2, 19, 1.00, 1.00, 9824.39
4, 2, 3, 2, 19, 1.00, 1.50, 9809.07
4, 2, 3, 2, 19, 1.50, 1.00, 9824.39
4, 2, 3, 2, 19, 1.50, 1.50, 9809.07
4, 2, 3, 2, 20, 1.00, 1.00, 9826.03
4, 2, 3, 2, 20, 1.00, 1.50, 9809.07
4, 2, 3, 2, 20, 1.50, 1.00, 9826.03
4, 2, 3, 2, 20, 1.50, 1.50, 9809.07
4, 2, 3, 2, 21, 1.00, 1.00, 9826.03
4, 2, 3, 2, 21, 1.00, 1.50, 9809.07
4, 2, 3, 2, 21, 1.50, 1.00, 9826.03
4, 2, 3, 2, 21, 1.50, 1.50, 9809.07
4, 2, 3, 2, 22, 1.00, 1.00, 9826.03
4, 2, 3, 2, 22, 1.00, 1.50, 9809.07
4, 2, 3, 2, 22, 1.50, 1.00, 9826.03
4, 2, 3, 2, 22, 1.50, 1.50, 9809.07
4, 2, 3, 2, 23, 1.00, 1.00, 9826.03
4, 2, 3, 2, 23, 1.00, 1.50, 9809.07
4, 2, 3, 2, 23, 1.50, 1.00, 9826.03
4, 2, 3, 2, 23, 1.50, 1.50, 9809.07
4, 2, 3, 2, 24, 1.00, 1.00, 9826.03
4, 2, 3, 2, 24, 1.00, 1.50, 9809.07
4, 2, 3, 2, 24, 1.50, 1.00, 9826.03
4, 2, 3, 2, 24, 1.50, 1.50, 9809.07
4, 2, 3, 2, 25, 1.00, 1.00, 9829.62
4, 2, 3, 2, 25, 1.00, 1.50, 9809.07
4, 2, 3, 2, 25, 1.50, 1.00, 9829.62
4, 2, 3, 2, 25, 1.50, 1.50, 9809.07
4, 2, 4, 1, 15, 1.00, 1.00, 9974.42
4, 2, 4, 1, 15, 1.00, 1.50, 9974.42
4, 2, 4, 1, 15, 1.50, 1.00, 9974.42
4, 2, 4, 1, 15, 1.50, 1.50, 9974.42
4, 2, 4, 1, 16, 1.00, 1.00, 9974.42
4, 2, 4, 1, 16, 1.00, 1.50, 9974.42
4, 2, 4, 1, 16, 1.50, 1.00, 9974.42
4, 2, 4, 1, 16, 1.50, 1.50, 9974.42
4, 2, 4, 1, 17, 1.00, 1.00, 9974.42
4, 2, 4, 1, 17, 1.00, 1.50, 9974.42
4, 2, 4, 1, 17, 1.50, 1.00, 9974.42
4, 2, 4, 1, 17, 1.50, 1.50, 9974.42
4, 2, 4, 1, 18, 1.00, 1.00, 9976.28
4, 2, 4, 1, 18, 1.00, 1.50, 9976.28
4, 2, 4, 1, 18, 1.50, 1.00, 9976.28
4, 2, 4, 1, 18, 1.50, 1.50, 9976.28
4, 2, 4, 1, 19, 1.00, 1.00, 9976.28
4, 2, 4, 1, 19, 1.00, 1.50, 9976.28
4, 2, 4, 1, 19, 1.50, 1.00, 9976.28
4, 2, 4, 1, 19, 1.50, 1.50, 9976.28
4, 2, 4, 1, 20, 1.00, 1.00, 9976.28
4, 2, 4, 1, 20, 1.00, 1.50, 9976.28
4, 2, 4, 1, 20, 1.50, 1.00, 9976.28
4, 2, 4, 1, 20, 1.50, 1.50, 9976.28
4, 2, 4, 1, 21, 1.00, 1.00, 9976.28
4, 2, 4, 1, 21, 1.00, 1.50, 9976.28
4, 2, 4, 1, 21, 1.50, 1.00, 9976.28
4, 2, 4, 1, 21, 1.50, 1.50, 9976.28
4, 2, 4, 1, 22, 1.00, 1.00, 9976.28
4, 2, 4, 1, 22, 1.00, 1.50, 9976.28
4, 2, 4, 1, 22, 1.50, 1.00, 9976.28
4, 2, 4, 1, 22, 1.50, 1.50, 9976.28
4, 2, 4, 1, 23, 1.00, 1.00, 9976.28
4, 2, 4, 1, 23, 1.00, 1.50, 9976.28
4, 2, 4, 1, 23, 1.50, 1.00, 9976.28
4, 2, 4, 1, 23, 1.50, 1.50, 9976.28
4, 2, 4, 1, 24, 1.00, 1.00, 9976.28
4, 2, 4, 1, 24, 1.00, 1.50, 9976.28
4, 2, 4, 1, 24, 1.50, 1.00, 9976.28
4, 2, 4, 1, 24, 1.50, 1.50, 9976.28
4, 2, 4, 1, 25, 1.00, 1.00, 9976.28
4, 2, 4, 1, 25, 1.00, 1.50, 9976.28
4, 2, 4, 1, 25, 1.50, 1.00, 9976.28
4, 2, 4, 1, 25, 1.50, 1.50, 9976.28
4, 2, 4, 2, 15, 1.00, 1.00, 9981.06
4, 2, 4, 2, 15, 1.00, 1.50, 9981.06
4, 2, 4, 2, 15, 1.50, 1.00, 9981.06
4, 2, 4, 2, 15, 1.50, 1.50, 9981.06
4, 2, 4, 2, 16, 1.00, 1.00, 9981.06
4, 2, 4, 2, 16, 1.00, 1.50, 9981.06
4, 2, 4, 2, 16, 1.50, 1.00, 9981.06
4, 2, 4, 2, 16, 1.50, 1.50, 9981.06
4, 2, 4, 2, 17, 1.00, 1.00, 9981.06
4, 2, 4, 2, 17, 1.00, 1.50, 9981.06
4, 2, 4, 2, 17, 1.50, 1.00, 9981.06
4, 2, 4, 2, 17, 1.50, 1.50, 9981.06
4, 2, 4, 2, 18, 1.00, 1.00, 9982.92
4, 2, 4, 2, 18, 1.00, 1.50, 9982.92
4, 2, 4, 2, 18, 1.50, 1.00, 9982.92
4, 2, 4, 2, 18, 1.50, 1.50, 9982.92
4, 2, 4, 2, 19, 1.00, 1.00, 9982.92
4, 2, 4, 2, 19, 1.00, 1.50, 9982.92
4, 2, 4, 2, 19, 1.50, 1.00, 9982.92
4, 2, 4, 2, 19, 1.50, 1.50, 9982.92
4, 2, 4, 2, 20, 1.00, 1.00, 9982.92
4, 2, 4, 2, 20, 1.00, 1.50, 9982.92
4, 2, 4, 2, 20, 1.50, 1.00, 9982.92
4, 2, 4, 2, 20, 1.50, 1.50, 9982.92
4, 2, 4, 2, 21, 1.00, 1.00, 9982.92
4, 2, 4, 2, 21, 1.00, 1.50, 9982.92
4, 2, 4, 2, 21, 1.50, 1.00, 9982.92
4, 2, 4, 2, 21, 1.50, 1.50, 9982.92
4, 2, 4, 2, 22, 1.00, 1.00, 9982.92
4, 2, 4, 2, 22, 1.00, 1.50, 9982.92
4, 2, 4, 2, 22, 1.50, 1.00, 9982.92
4, 2, 4, 2, 22, 1.50, 1.50, 9982.92
4, 2, 4, 2, 23, 1.00, 1.00, 9982.92
4, 2, 4, 2, 23, 1.00, 1.50, 9982.92
4, 2, 4, 2, 23, 1.50, 1.00, 9982.92
4, 2, 4, 2, 23, 1.50, 1.50, 9982.92
4, 2, 4, 2, 24, 1.00, 1.00, 9982.92
4, 2, 4, 2, 24, 1.00, 1.50, 9982.92
4, 2, 4, 2, 24, 1.50, 1.00, 9982.92
4, 2, 4, 2, 24, 1.50, 1.50, 9982.92
4, 2, 4, 2, 25, 1.00, 1.00, 9982.92
4, 2, 4, 2, 25, 1.00, 1.50, 9982.92
4, 2, 4, 2, 25, 1.50, 1.00, 9982.92
4, 2, 4, 2, 25, 1.50, 1.50, 9982.92
4, 2, 5, 1, 15, 1.00, 1.00, 9989.62
4, 2, 5, 1, 15, 1.00, 1.50, 9989.62
4, 2, 5, 1, 15, 1.50, 1.00, 9989.62
4, 2, 5, 1, 15, 1.50, 1.50, 9989.62
4, 2, 5, 1, 16, 1.00, 1.00, 9989.62
4, 2, 5, 1, 16, 1.00, 1.50, 9989.62
4, 2, 5, 1, 16, 1.50, 1.00, 9989.62
4, 2, 5, 1, 16, 1.50, 1.50, 9989.62
4, 2, 5, 1, 17, 1.00, 1.00, 9989.62
4, 2, 5, 1, 17, 1.00, 1.50, 9989.62
4, 2, 5, 1, 17, 1.50, 1.00, 9989.62
4, 2, 5, 1, 17, 1.50, 1.50, 9989.62
4, 2, 5, 1, 18, 1.00, 1.00, 9991.48
4, 2, 5, 1, 18, 1.00, 1.50, 9991.48
4, 2, 5, 1, 18, 1.50, 1.00, 9991.48
4, 2, 5, 1, 18, 1.50, 1.50, 9991.48
4, 2, 5, 1, 19, 1.00, 1.00, 9991.48
4, 2, 5, 1, 19, 1.00, 1.50, 9991.48
4, 2, 5, 1, 19, 1.50, 1.00, 9991.48
4, 2, 5, 1, 19, 1.50, 1.50, 9991.48
4, 2, 5, 1, 20, 1.00, 1.00, 9991.48
4, 2, 5, 1, 20, 1.00, 1.50, 9991.48
4, 2, 5, 1, 20, 1.50, 1.00, 9991.48
4, 2, 5, 1, 20, 1.50, 1.50, 9991.48
4, 2, 5, 1, 21, 1.00, 1.00, 9991.48
4, 2, 5, 1, 21, 1.00, 1.50, 9991.48
4, 2, 5, 1, 21, 1.50, 1.00, 9991.48
4, 2, 5, 1, 21, 1.50, 1.50, 9991.48
4, 2, 5, 1, 22, 1.00, 1.00, 9991.48
4, 2, 5, 1, 22, 1.00, 1.50, 9991.48
4, 2, 5, 1, 22, 1.50, 1.00, 9991.48
4, 2, 5, 1, 22, 1.50, 1.50, 9991.48
4, 2, 5, 1, 23, 1.00, 1.00, 9991.48
4, 2, 5, 1, 23, 1.00, 1.50, 9991.48
4, 2, 5, 1, 23, 1.50, 1.00, 9991.48
4, 2, 5, 1, 23, 1.50, 1.50, 9991.48
4, 2, 5, 1, 24, 1.00, 1.00, 9991.48
4, 2, 5, 1, 24, 1.00, 1.50, 9991.48
4, 2, 5, 1, 24, 1.50, 1.00, 9991.48
4, 2, 5, 1, 24, 1.50, 1.50, 9991.48
4, 2, 5, 1, 25, 1.00, 1.00, 9991.48
4, 2, 5, 1, 25, 1.00, 1.50, 9991.48
4, 2, 5, 1, 25, 1.50, 1.00, 9991.48
4, 2, 5, 1, 25, 1.50, 1.50, 9991.48
4, 2, 5, 2, 15, 1.00, 1.00, 9992.73
4, 2, 5, 2, 15, 1.00, 1.50, 9992.73
4, 2, 5, 2, 15, 1.50, 1.00, 9992.73
4, 2, 5, 2, 15, 1.50, 1.50, 9992.73
4, 2, 5, 2, 16, 1.00, 1.00, 9992.73
4, 2, 5, 2, 16, 1.00, 1.50, 9992.73
4, 2, 5, 2, 16, 1.50, 1.00, 9992.73
4, 2, 5, 2, 16, 1.50, 1.50, 9992.73
4, 2, 5, 2, 17, 1.00, 1.00, 9992.73
4, 2, 5, 2, 17, 1.00, 1.50, 9992.73
4, 2, 5, 2, 17, 1.50, 1.00, 9992.73
4, 2, 5, 2, 17, 1.50, 1.50, 9992.73
4, 2, 5, 2, 18, 1.00, 1.00, 9994.59
4, 2, 5, 2, 18, 1.00, 1.50, 9994.59
4, 2, 5, 2, 18, 1.50, 1.00, 9994.59
4, 2, 5, 2, 18, 1.50, 1.50, 9994.59
4, 2, 5, 2, 19, 1.00, 1.00, 9994.59
4, 2, 5, 2, 19, 1.00, 1.50, 9994.59
4, 2, 5, 2, 19, 1.50, 1.00, 9994.59
4, 2, 5, 2, 19, 1.50, 1.50, 9994.59
4, 2, 5, 2, 20, 1.00, 1.00, 9994.59
4, 2, 5, 2, 20, 1.00, 1.50, 9994.59
4, 2, 5, 2, 20, 1.50, 1.00, 9994.59
4, 2, 5, 2, 20, 1.50, 1.50, 9994.59
4, 2, 5, 2, 21, 1.00, 1.00, 9994.59
4, 2, 5, 2, 21, 1.00, 1.50, 9994.59
4, 2, 5, 2, 21, 1.50, 1.00, 9994.59
4, 2, 5, 2, 21, 1.50, 1.50, 9994.59
4, 2, 5, 2, 22, 1.00, 1.00, 9994.59
4, 2, 5, 2, 22, 1.00, 1.50, 9994.59
4, 2, 5, 2, 22, 1.50, 1.00, 9994.59
4, 2, 5, 2, 22, 1.50, 1.50, 9994.59
4, 2, 5, 2, 23, 1.00, 1.00, 9994.59
4, 2, 5, 2, 23, 1.00, 1.50, 9994.59
4, 2, 5, 2, 23, 1.50, 1.00, 9994.59
4, 2, 5, 2, 23, 1.50, 1.50, 9994.59
4, 2, 5, 2, 24, 1.00, 1.00, 9994.59
4, 2, 5, 2, 24, 1.00, 1.50, 9994.59
4, 2, 5, 2, 24, 1.50, 1.00, 9994.59
4, 2, 5, 2, 24, 1.50, 1.50, 9994.59
4, 2, 5, 2, 25, 1.00, 1.00, 9994.59
4, 2, 5, 2, 25, 1.00, 1.50, 9994.59
4, 2, 5, 2, 25, 1.50, 1.00, 9994.59
4, 2, 5, 2, 25, 1.50, 1.50, 9994.59
5, 1, 2, 1, 15, 1.00, 1.00, 9700.57
5, 1, 2, 1, 15, 1.00, 1.50, 9706.10
5, 1, 2, 1, 15, 1.50, 1.00, 9700.57
5, 1, 2, 1, 15, 1.50, 1.50, 9706.10
5, 1, 2, 1, 16, 1.00, 1.00, 9702.49
5, 1, 2, 1, 16, 1.00, 1.50, 9706.10
5, 1, 2, 1, 16, 1.50, 1.00, 9702.49
5, 1, 2, 1, 16, 1.50, 1.50, 9706.10
5, 1, 2, 1, 17, 1.00, 1.00, 9702.00
5, 1, 2, 1, 17, 1.00, 1.50, 9706.10
5, 1, 2, 1, 17, 1.50, 1.00, 9702.00
5, 1, 2, 1, 17, 1.50, 1.50, 9706.10
5, 1, 2, 1, 18, 1.00, 1.00, 9706.64
5, 1, 2, 1, 18, 1.00, 1.50, 9706.10
5, 1, 2, 1, 18, 1.50, 1.00, 9706.64
5, 1, 2, 1, 18, 1.50, 1.50, 9706.10
5, 1, 2, 1, 19, 1.00, 1.00, 9712.83
5, 1, 2, 1, 19, 1.00, 1.50, 9706.10
5, 1, 2, 1, 19, 1.50, 1.00, 9712.83
5, 1, 2, 1, 19, 1.50, 1.50, 9706.10
5, 1, 2, 1, 20, 1.00, 1.00, 9717.64
5, 1, 2, 1, 20, 1.00, 1.50, 9706.10
5, 1, 2, 1, 20, 1.50, 1.00, 9717.64
5, 1, 2, 1, 20, 1.50, 1.50, 9706.10
5, 1, 2, 1, 21, 1.00, 1.00, 9723.84
5, 1, 2, 1, 21, 1.00, 1.50, 9709.51
5, 1, 2, 1, 21, 1.50, 1.00, 9723.84
5, 1, 2, 1, 21, 1.50, 1.50, 9709.51
5, 1, 2, 1, 22, 1.00, 1.00, 9732.62
5, 1, 2, 1, 22, 1.00, 1.50, 9709.51
5, 1, 2, 1, 22, 1.50, 1.00, 9732.62
5, 1, 2, 1, 22, 1.50, 1.50, 9709.51
5, 1, 2, 1, 23, 1.00, 1.00, 9736.53
5, 1, 2, 1, 23, 1.00, 1.50, 9710.53
5, 1, 2, 1, 23, 1.50, 1.00, 9736.53
5, 1, 2, 1, 23, 1.50, 1.50, 9710.53
5, 1, 2, 1, 24, 1.00, 1.00, 9736.61
5, 1, 2, 1, 24, 1.00, 1.50, 9710.53
5, 1, 2, 1, 24, 1.50, 1.00, 9736.61
5, 1, 2, 1, 24, 1.50, 1.50, 9710.53
5, 1, 2, 1, 25, 1.00, 1.00, 9734.06
5, 1, 2, 1, 25, 1.00, 1.50, 9705.03
5, 1, 2, 1, 25, 1.50, 1.00, 9734.06
5, 1, 2, 1, 25, 1.50, 1.50, 9705.03
5, 1, 2, 2, 15, 1.00, 1.00, 9620.12
5, 1, 2, 2, 15, 1.00, 1.50, 9616.40
5, 1, 2, 2, 15, 1.50, 1.00, 9620.12
5, 1, 2, 2, 15, 1.50, 1.50, 9616.40
5, 1, 2, 2, 16, 1.00, 1.00, 9620.37
5, 1, 2, 2, 16, 1.00, 1.50, 9616.40
5, 1, 2, 2, 16, 1.50, 1.00, 9620.37
5, 1, 2, 2, 16, 1.50, 1.50, 9616.40
5, 1, 2, 2, 17, 1.00, 1.00, 9619.47
5, 1, 2, 2, 17, 1.00, 1.50, 9616.40
5, 1, 2, 2, 17, 1.50, 1.00, 9619.47
5, 1, 2, 2, 17, 1.50, 1.50, 9616.40
5, 1, 2, 2, 18, 1.00, 1.00, 9625.37
5, 1, 2, 2, 18, 1.00, 1.50, 9616.40
5, 1, 2, 2, 18, 1.50, 1.00, 9625.37
5, 1, 2, 2, 18, 1.50, 1.50, 9616.40
5, 1, 2, 2, 19, 1.00, 1.00, 9637.56
5, 1, 2, 2, 19, 1.00, 1.50, 9616.40
5, 1, 2, 2, 19, 1.50, 1.00, 9637.56
5, 1, 2, 2, 19, 1.50, 1.50, 9616.40
5, 1, 2, 2, 20, 1.00, 1.00, 9649.03
5, 1, 2, 2, 20, 1.00, 1.50, 9616.40
5, 1, 2, 2, 20, 1.50, 1.00, 9649.03
5, 1, 2, 2, 20, 1.50, 1.50, 9616.40
5, 1, 2, 2, 21, 1.00, 1.00, 9655.46
5, 1, 2, 2, 21, 1.00, 1.50, 9616.40
5, 1, 2, 2, 21, 1.50, 1.00, 9655.46
5, 1, 2, 2, 21, 1.50, 1.50, 9616.40
5, 1, 2, 2, 22, 1.00, 1.00, 9664.53
5, 1, 2, 2, 22, 1.00, 1.50, 9616.40
5, 1, 2, 2, 22, 1.50, 1.00, 9664.53
5, 1, 2, 2, 22, 1.50, 1.50, 9616.40
5, 1, 2, 2, 23, 1.00, 1.00, 9676.27
5, 1, 2, 2, 23, 1.00, 1.50, 9618.74
5, 1, 2, 2, 23, 1.50, 1.00, 9676.27
5, 1, 2, 2, 23, 1.50, 1.50, 9618.74
5, 1, 2, 2, 24, 1.00, 1.00, 9665.76
5, 1, 2, 2, 24, 1.00, 1.50, 9618.74
5, 1, 2, 2, 24, 1.50, 1.00, 9665.76
5, 1, 2, 2, 24, 1.50, 1.50, 9618.74
5, 1, 2, 2, 25, 1.00, 1.00, 9663.21
5, 1, 2, 2, 25, 1.00, 1.50, 9616.71
5, 1, 2, 2, 25, 1.50, 1.00, 9663.21
5, 1, 2, 2, 25, 1.50, 1.50, 9616.71
5, 1, 3, 1, 15, 1.00, 1.00, 9905.98
5, 1, 3, 1, 15, 1.00, 1.50, 9905.98
5, 1, 3, 1, 15, 1.50, 1.00, 9905.98
5, 1, 3, 1, 15, 1.50, 1.50, 9905.98
5, 1, 3, 1, 16, 1.00, 1.00, 9905.98
5, 1, 3, 1, 16, 1.00, 1.50, 9905.98
5, 1, 3, 1, 16, 1.50, 1.00, 9905.98
5, 1, 3, 1, 16, 1.50, 1.50, 9905.98
5, 1, 3, 1, 17, 1.00, 1.00, 9905.98
5, 1, 3, 1, 17, 1.00, 1.50, 9905.98
5, 1, 3, 1, 17, 1.50, 1.00, 9905.98
5, 1, 3, 1, 17, 1.50, 1.50, 9905.98
5, 1, 3, 1, 18, 1.00, 1.00, 9914.20
5, 1, 3, 1, 18, 1.00, 1.50, 9905.98
5, 1, 3, 1, 18, 1.50, 1.00, 9914.20
5, 1, 3, 1, 18, 1.50, 1.50, 9905.98
5, 1, 3, 1, 19, 1.00, 1.00, 9915.21
5, 1, 3, 1, 19, 1.00, 1.50, 9905.98
5, 1, 3, 1, 19, 1.50, 1.00, 9915.21
5, 1, 3, 1, 19, 1.50, 1.50, 9905.98
5, 1, 3, 1, 20, 1.00, 1.00, 9915.47
5, 1, 3, 1, 20, 1.00, 1.50, 9905.98
5, 1, 3, 1, 20, 1.50, 1.00, 9915.47
5, 1, 3, 1, 20, 1.50, 1.50, 9905.98
5, 1, 3, 1, 21, 1.00, 1.00, 9915.47
5, 1, 3, 1, 21, 1.00, 1.50, 9905.98
5, 1, 3, 1, 21, 1.50, 1.00, 9915.47
5, 1, 3, 1, 21, 1.50, 1.50, 9905.98
5, 1, 3, 1, 22, 1.00, 1.00, 9915.47
5, 1, 3, 1, 22, 1.00, 1.50, 9905.98
5, 1, 3, 1, 22, 1.50, 1.00, 9915.47
5, 1, 3, 1, 22, 1.50, 1.50, 9905.98
5, 1, 3, 1, 23, 1.00, 1.00, 9915.47
5, 1, 3, 1, 23, 1.00, 1.50, 9905.98
5, 1, 3, 1, 23, 1.50, 1.00, 9915.47
5, 1, 3, 1, 23, 1.50, 1.50, 9905.98
5, 1, 3, 1, 24, 1.00, 1.00, 9915.47
5, 1, 3, 1, 24, 1.00, 1.50, 9905.98
5, 1, 3, 1, 24, 1.50, 1.00, 9915.47
5, 1, 3, 1, 24, 1.50, 1.50, 9905.98
5, 1, 3, 1, 25, 1.00, 1.00, 9915.75
5, 1, 3, 1, 25, 1.00, 1.50, 9905.98
5, 1, 3, 1, 25, 1.50, 1.00, 9915.75
5, 1, 3, 1, 25, 1.50, 1.50, 9905.98
5, 1, 3, 2, 15, 1.00, 1.00, 9806.31
5, 1, 3, 2, 15, 1.00, 1.50, 9806.31
5, 1, 3, 2, 15, 1.50, 1.00, 9806.31
5, 1, 3, 2, 15, 1.50, 1.50, 9806.31
5, 1, 3, 2, 16, 1.00, 1.00, 9806.31
5, 1, 3, 2, 16, 1.00, 1.50, 9806.31
5, 1, 3, 2, 16, 1.50, 1.00, 9806.31
5, 1, 3, 2, 16, 1.50, 1.50, 9806.31
5, 1, 3, 2, 17, 1.00, 1.00, 9806.31
5, 1, 3, 2, 17, 1.00, 1.50, 9806.31
5, 1, 3, 2, 17, 1.50, 1.00, 9806.31
5, 1, 3, 2, 17, 1.50, 1.50, 9806.31
5, 1, 3, 2, 18, 1.00, 1.00, 9815.38
5, 1, 3, 2, 18, 1.00, 1.50, 9806.31
5, 1, 3, 2, 18, 1.50, 1.00, 9815.38
5, 1, 3, 2, 18, 1.50, 1.50, 9806.31
5, 1, 3, 2, 19, 1.00, 1.00, 9821.63
5, 1, 3, 2, 19, 1.00, 1.50, 9806.31
5, 1, 3, 2, 19, 1.50, 1.00, 9821.63
5, 1, 3, 2, 19, 1.50, 1.50, 9806.31
5, 1, 3, 2, 20, 1.00, 1.00, 9823.27
5, 1, 3, 2, 20, 1.00, 1.50, 9806.31
5, 1, 3, 2, 20, 1.50, 1.00, 9823.27
5, 1, 3, 2, 20, 1.50, 1.50, 9806.31
5, 1, 3, 2, 21, 1.00, 1.00, 9823.27
5, 1, 3, 2, 21, 1.00, 1.50, 9806.31
5, 1, 3, 2, 21, 1.50, 1.00, 9823.27
5, 1, 3, 2, 21, 1.50, 1.50, 9806.31
5, 1, 3, 2, 22, 1.00, 1.00, 9823.27
5, 1, 3, 2, 22, 1.00, 1.50, 9806.31
5, 1, 3, 2, 22, 1.50, 1.00, 9823.27
5, 1, 3, 2, 22, 1.50, 1.50, 9806.31
5, 1, 3, 2, 23, 1.00, 1.00, 9823.27
5, 1, 3, 2, 23, 1.00, 1.50, 9806.31
5, 1, 3, 2, 23, 1.50, 1.00, 9823.27
5, 1, 3, 2, 23, 1.50, 1.50, 9806.31
5, 1, 3, 2, 24, 1.00, 1.00, 9823.27
5, 1, 3, 2, 24, 1.00, 1.50, 9806.31
5, 1, 3, 2, 24, 1.50, 1.00, 9823.27
5, 1, 3, 2, 24, 1.50, 1.50, 9806.31
5, 1, 3, 2, 25, 1.00, 1.00, 9826.86
5, 1, 3, 2, 25, 1.00, 1.50, 9806.31
5, 1, 3, 2, 25, 1.50, 1.00, 9826.86
5, 1, 3, 2, 25, 1.50, 1.50, 9806.31
5, 1, 4, 1, 15, 1.00, 1.00, 9973.52
5, 1, 4, 1, 15, 1.00, 1.50, 9973.52
5, 1, 4, 1, 15, 1.50, 1.00, 9973.52
5, 1, 4, 1, 15, 1.50, 1.50, 9973.52
5, 1, 4, 1, 16, 1.00, 1.00, 9973.52
5, 1, 4, 1, 16, 1.00, 1.50, 9973.52
5, 1, 4, 1, 16, 1.50, 1.00, 9973.52
5, 1, 4, 1, 16, 1.50, 1.50, 9973.52
5, 1, 4, 1, 17, 1.00, 1.00, 9973.52
5, 1, 4, 1, 17, 1.00, 1.50, 9973.52
5, 1, 4, 1, 17, 1.50, 1.00, 9973.52
5, 1, 4, 1, 17, 1.50, 1.50, 9973.52
5, 1, 4, 1, 18, 1.00, 1.00, 9973.52
5, 1, 4, 1, 18, 1.00, 1.50, 9973.52
5, 1, 4, 1, 18, 1.50, 1.00, 9973.52
5, 1, 4, 1, 18, 1.50, 1.50, 9973.52
5, 1, 4, 1, 19, 1.00, 1.00, 9973.52
5, 1, 4, 1, 19, 1.00, 1.50, 9973.52
5, 1, 4, 1, 19, 1.50, 1.00, 9973.52
5, 1, 4, 1, 19, 1.50, 1.50, 9973.52
5, 1, 4, 1, 20, 1.00, 1.00, 9973.52
5, 1, 4, 1, 20, 1.00, 1.50, 9973.52
5, 1, 4, 1, 20, 1.50, 1.00, 9973.52
5, 1, 4, 1, 20, 1.50, 1.50, 9973.52
5, 1, 4, 1, 21, 1.00, 1.00, 9973.52
5, 1, 4, 1, 21, 1.00, 1.50, 9973.52
5, 1, 4, 1, 21, 1.50, 1.00, 9973.52
5, 1, 4, 1, 21, 1.50, 1.50, 9973.52
5, 1, 4, 1, 22, 1.00, 1.00, 9973.52
